Frame,Head_X,Head_Y,Head_Z,Head_RotX,Head_RotY,Head_RotZ,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,LeftShoulder_RotX,LeftShoulder_RotY,LeftShoulder_RotZ,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,RightShoulder_RotX,RightShoulder_RotY,RightShoulder_RotZ,LeftHand_X,LeftHand_Y,LeftHand_Z,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,RightHand_X,RightHand_Y,RightHand_Z,RightHand_RotX,RightHand_RotY,RightHand_RotZ,LeftElbow_X,LeftElbow_Y,LeftElbow_Z,LeftElbow_RotX,LeftElbow_RotY,LeftElbow_RotZ,RightElbow_X,RightElbow_Y,RightElbow_Z,RightElbow_RotX,RightElbow_RotY,RightElbow_RotZ,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,LeftFoot_RotX,LeftFoot_RotY,LeftFoot_RotZ,RightFoot_X,RightFoot_Y,RightFoot_Z,RightFoot_RotX,RightFoot_RotY,RightFoot_RotZ,LeftKnee_X,LeftKnee_Y,LeftKnee_Z,LeftKnee_RotX,LeftKnee_RotY,LeftKnee_RotZ,RightKnee_X,RightKnee_Y,RightKnee_Z,RightKnee_RotX,RightKnee_RotY,RightKnee_RotZ,LeftHip_X,LeftHip_Y,LeftHip_Z,LeftHip_RotX,LeftHip_RotY,LeftHip_RotZ,RightHip_X,RightHip_Y,RightHip_Z,RightHip_RotX,RightHip_RotY,RightHip_RotZ
3663,0.04926088,1.406405,0.08215999,6.945066,348.3058,344.0818,-0.03725367,1.352368,0.06582652,77.15978,215.6262,282.0734,0.1088516,1.330542,0.04504096,74.20167,162.3276,64.81331,-0.2274716,1.310406,0.3734166,358.1791,151.4228,30.88711,0.4471717,1.174658,0.1988231,346.548,239.6792,320.3536,-0.2728508,1.15326,0.2056982,353.2262,111.307,47.50713,0.3664118,1.13834,-0.01803938,349.6849,288.7886,279.067,-0.2259355,0.1217884,0.02716074,306.0726,345.7111,179.5788,0.2024659,0.1182452,-0.09000453,309.0523,344.7628,205.7815,-0.2403851,0.4709361,0.17946,23.58689,349.7668,178.0702,0.1335616,0.4282205,0.1213296,32.86794,7.64678,194.641,-0.16254,0.8082604,-0.04898359,326.2523,2.142697,167.9864,0.03659686,0.7786559,-0.07779899,329.9436,2.251489,192.4066
3664,0.04650222,1.406563,0.08212046,6.539406,348.577,344.5872,-0.03967852,1.351735,0.0663433,77.23007,213.6344,279.9373,0.1065168,1.330996,0.04508395,73.9382,161.7256,64.00801,-0.229897,1.308136,0.375463,357.7236,151.21,30.27949,0.4528591,1.168401,0.198202,345.1346,242.6968,318.8913,-0.273948,1.15106,0.2073256,352.7879,111.2478,47.4812,0.3644425,1.139562,-0.01678933,349.7643,291.0716,277.187,-0.223921,0.1215755,0.03611266,305.2634,345.3625,180.2131,0.2076916,0.1183019,-0.08111338,308.3337,344.1213,206.6012,-0.2378671,0.4729028,0.1833621,22.76762,350.0822,178.2526,0.1374436,0.4320065,0.1241893,31.7224,7.771758,194.7889,-0.1615066,0.8071719,-0.05002035,325.4675,2.376029,168.0375,0.03775067,0.7790499,-0.0794809,329.1467,2.181541,192.8032
3665,0.04442654,1.406588,0.0822525,6.310791,348.7464,344.9057,-0.04150791,1.351163,0.06683905,77.2594,211.9079,278.1495,0.1047608,1.331281,0.04526731,73.76786,161.6756,63.80497,-0.2323623,1.305712,0.37748,357.1733,150.9063,29.9016,0.4562197,1.165114,0.1977279,345.1242,245.6633,317.2841,-0.2749326,1.149222,0.2084168,352.3653,111.0439,47.62692,0.3624792,1.139828,-0.01544768,350.3896,292.6833,276.2855,-0.2214907,0.1215478,0.04398409,304.5697,344.9625,180.9092,0.2105838,0.1179506,-0.07267956,307.6325,343.7116,206.9884,-0.2353563,0.4747314,0.1867319,22.05067,350.387,178.4716,0.1400818,0.435241,0.1269473,30.69349,7.721396,194.6831,-0.1605851,0.8063031,-0.05097309,324.7699,2.539102,168.1422,0.03877052,0.7793512,-0.08085908,328.4235,2.176323,193.013
3666,0.04282218,1.406369,0.08384971,6.405221,348.8358,344.971,-0.04298166,1.350544,0.06846441,77.1327,209.9696,276.2255,0.1033571,1.331428,0.04667716,73.53775,162.2773,64.30122,-0.2352114,1.302144,0.380614,356.3717,150.4945,29.83054,0.4601859,1.162089,0.1962803,346.7021,250.5309,313.2543,-0.276006,1.147188,0.2097103,351.8801,110.6537,48.07689,0.3608,1.139847,-0.01466588,352.6076,294.5182,275.4942,-0.2184496,0.1216921,0.04988892,304.0136,344.4695,181.4171,0.2114989,0.1173987,-0.06538542,306.9747,343.5737,207.3082,-0.2326376,0.4763206,0.1889756,21.47714,350.5489,178.6707,0.1417127,0.4381247,0.1289321,29.72956,7.734168,194.4686,-0.1597331,0.8058034,-0.05218875,324.2098,2.64385,168.3224,0.03971701,0.7798972,-0.08236766,327.8154,2.222993,193.0663
3667,0.04189776,1.406114,0.08636449,6.781928,348.8345,344.7994,-0.04390198,1.350135,0.070707,76.89468,208.2465,274.5734,0.1024911,1.331573,0.04880639,73.29585,163.333,65.29922,-0.2379154,1.298336,0.3840854,355.5103,150.0337,29.97337,0.466227,1.152052,0.195241,348.0092,256.522,307.4305,-0.2770058,1.145494,0.2108947,351.437,110.1667,48.71824,0.3588938,1.139013,-0.01255715,355.0843,297.0428,273.2028,-0.2154612,0.1220649,0.05310766,303.6802,344.0746,181.8009,0.2105066,0.1168593,-0.06033628,306.4706,343.6915,207.2413,-0.2302162,0.4775697,0.1898796,21.12494,350.6781,178.8584,0.1422015,0.4403454,0.1298891,29.01645,7.654201,194.1169,-0.15911,0.8058527,-0.05344813,323.8619,2.689874,168.5345,0.04041376,0.7807039,-0.08378057,327.4064,2.319624,192.9717
3668,0.04159306,1.405784,0.0898134,7.177988,348.8942,344.5128,-0.04430545,1.349725,0.07391751,76.52569,206.5269,272.8964,0.1021078,1.331649,0.05174652,72.99288,164.9862,66.833,-0.2404727,1.293482,0.3886704,354.4724,149.4927,30.34273,0.472614,1.138955,0.1937745,350.2997,263.0262,300.2695,-0.277874,1.143707,0.2124547,350.9902,109.5585,49.66101,0.3566124,1.13733,-0.009723719,358.103,299.6716,270.3978,-0.2136222,0.1227196,0.05503777,303.4315,343.7698,181.995,0.2079193,0.1161729,-0.05689305,306.0363,344.1437,206.8067,-0.2282807,0.4788522,0.1901769,20.86384,350.7356,178.9044,0.1422357,0.4422297,0.1298344,28.41988,7.571614,193.6036,-0.1584935,0.8062646,-0.05470057,323.6284,2.826458,168.6289,0.04105701,0.7817827,-0.0854002,327.1152,2.560022,192.746
3669,0.04206627,1.405286,0.09404706,7.516989,349.0442,344.1356,-0.0440404,1.349215,0.07802866,76.0319,204.9548,271.3187,0.1023472,1.331524,0.05538309,72.62907,167.2209,68.86402,-0.242614,1.287576,0.3942518,353.2989,148.927,31.03449,0.477061,1.129814,0.1933764,354.2794,268.1572,293.384,-0.2784742,1.141814,0.2143882,350.5767,108.8551,50.89795,0.354835,1.135019,-0.00638403,1.473583,301.4282,268.7263,-0.2134729,0.123551,0.05550899,303.278,343.6004,181.875,0.2036884,0.1152297,-0.05549311,305.7085,344.9825,205.9793,-0.2270999,0.4800261,0.1898503,20.71022,350.6713,178.7479,0.1418296,0.4435198,0.1286092,27.9825,7.517968,192.9398,-0.1579032,0.8069555,-0.05583891,323.5349,3.08687,168.5515,0.04161124,0.7830031,-0.0871838,326.9727,2.968527,192.3842
3670,0.04268989,1.40476,0.09829279,7.769438,349.2391,343.7914,-0.0436317,1.34867,0.08224594,75.53252,203.5995,269.9243,0.1027138,1.331337,0.05905744,72.25249,169.4049,70.8063,-0.2444247,1.281534,0.3996948,352.1375,148.4312,31.75598,0.4796341,1.126608,0.1943258,358.694,271.1731,288.4555,-0.2789715,1.139926,0.2162901,350.1974,108.2004,52.16322,0.3539579,1.133041,-0.003245957,4.441104,302.3384,268.4216,-0.2141142,0.1242092,0.05452882,303.255,343.819,181.4984,0.1994115,0.1144168,-0.05608786,305.5515,345.9483,205.0344,-0.2264204,0.4806941,0.1889717,20.69332,350.6547,178.5436,0.1414598,0.4442074,0.1265985,27.75265,7.520206,192.3161,-0.1573542,0.8076609,-0.05670443,323.5839,3.362433,168.4063,0.04210145,0.7842014,-0.08878769,326.9857,3.410344,192.0252
3671,0.04261916,1.40435,0.1033126,8.016053,349.4911,343.5242,-0.04384847,1.34809,0.08726725,74.98573,201.8808,268.1428,0.102471,1.331399,0.06345212,71.78371,171.5286,72.62307,-0.246957,1.274169,0.4057794,350.6403,147.9961,32.54605,0.48409,1.121204,0.1940942,2.820096,273.8522,283.381,-0.2799341,1.137437,0.2184281,349.6545,107.5224,53.60925,0.3533228,1.131882,4.167855E-05,7.394358,303.6358,267.3653,-0.2141975,0.1245977,0.05194776,303.4009,343.9937,181.2608,0.1958337,0.1141251,-0.05851804,305.5615,347.0082,204.0279,-0.2254211,0.4807453,0.1873758,20.82392,350.6798,178.3678,0.1417782,0.4448612,0.1236524,27.66884,7.607392,191.753,-0.1566024,0.8083941,-0.05745949,323.773,3.594039,168.3111,0.04281603,0.7858151,-0.09039485,327.142,3.856847,191.7385
3672,0.04191319,1.404069,0.1088805,8.24219,349.7863,343.3441,-0.04462676,1.347505,0.09286325,74.41036,199.9562,266.1357,0.1016786,1.331691,0.06837235,71.25591,173.5099,74.24295,-0.249687,1.265734,0.4121952,348.8661,147.705,33.38724,0.490259,1.113994,0.1919909,6.064188,275.8405,278.8849,-0.2812674,1.134516,0.2207064,348.9938,106.9212,55.20752,0.3530284,1.131629,0.002974205,9.980319,305.2193,265.6159,-0.2138229,0.1247235,0.04780668,303.7172,344.162,181.1374,0.1930223,0.1143579,-0.06273483,305.7545,348.0877,203.0447,-0.2242164,0.480172,0.1851242,21.10648,350.7495,178.2238,0.1426945,0.4454178,0.1199154,27.74722,7.778063,191.2759,-0.1557082,0.809148,-0.05801269,324.1042,3.773093,168.2648,0.04368871,0.7877705,-0.09186694,327.4415,4.289372,191.5337
3673,0.04062506,1.403874,0.1153467,8.456883,350.1432,343.2383,-0.04591961,1.346866,0.09938462,73.76091,197.777,263.8493,0.1003752,1.332204,0.07412627,70.64426,175.5087,75.79543,-0.2525087,1.256345,0.4195154,346.854,147.5895,34.32606,0.4976492,1.104815,0.188312,7.477596,277.2717,274.1519,-0.2832633,1.131304,0.2238052,348.3049,106.4379,56.97142,0.3528356,1.131985,0.006209433,11.88147,307.0849,263.1927,-0.2132698,0.1246308,0.04156959,304.2259,344.3826,180.8807,0.1907046,0.1151369,-0.06923541,306.1661,349.2553,202.039,-0.2227753,0.4788983,0.1819694,21.57819,350.7778,178.0278,0.1442286,0.4458504,0.1150553,28.01626,8.051991,190.8547,-0.1546012,0.809993,-0.05836941,324.6238,3.937488,168.2426,0.04477859,0.7901915,-0.0932671,327.9208,4.742043,191.3925
3674,0.03885717,1.403709,0.122409,8.645261,350.5528,343.2133,-0.04762191,1.346135,0.1065273,73.04749,195.4751,261.4182,0.09865786,1.332855,0.08043058,69.97374,177.5029,77.25794,-0.2551522,1.247005,0.4276574,344.8302,147.7033,35.31174,0.5048329,1.094064,0.1839163,8.79102,278.1295,267.9862,-0.2861503,1.128187,0.2281455,347.7461,106.1747,58.7346,0.3524026,1.132521,0.01025979,14.07799,308.8836,260.2554,-0.2127637,0.1244288,0.03370048,304.8781,344.7697,180.4078,0.1889746,0.1165003,-0.07769491,306.7714,350.456,201.0884,-0.2210774,0.4771068,0.1781199,22.1952,350.7997,177.7623,0.1463488,0.4462371,0.1092576,28.45203,8.436936,190.5127,-0.1533122,0.8108835,-0.05859753,325.2867,4.123126,168.2295,0.04604371,0.7929732,-0.09463503,328.54,5.202244,191.3244
3675,0.03676786,1.40342,0.1292103,8.789381,350.9835,343.263,-0.04958687,1.34522,0.1134249,72.31587,193.2712,259.0742,0.09666584,1.333424,0.08647757,69.29934,179.4175,78.58185,-0.2574399,1.238242,0.4356978,342.925,148.0189,36.24464,0.5109231,1.082711,0.1785089,14.58813,276.8792,259.3552,-0.2897129,1.125255,0.2330258,347.3455,106.1484,60.37663,0.3516605,1.13296,0.01425003,18.96463,309.7869,256.8897,-0.2120673,0.1243399,0.0269007,305.4385,345.2732,179.8455,0.1880703,0.1183369,-0.08593038,307.3756,351.5321,200.3589,-0.2189925,0.4756237,0.1747506,22.71879,350.8872,177.5074,0.148877,0.4470261,0.1036003,28.86414,8.906149,190.2788,-0.1520371,0.8116441,-0.05900454,325.8433,4.360215,168.2403,0.04727827,0.795763,-0.09619861,329.0901,5.625642,191.3412
3676,0.0345904,1.403018,0.135406,8.885815,351.4097,343.3677,-0.05160174,1.344189,0.1197266,71.6039,191.2994,256.9596,0.09460763,1.333863,0.09195324,68.66254,181.2311,79.77596,-0.2592399,1.230433,0.4432253,341.2063,148.4816,37.05999,0.5155222,1.071704,0.1723607,16.58497,276.4883,253.0388,-0.2936174,1.122654,0.2380779,347.0948,106.3312,61.83706,0.3506483,1.133198,0.01774623,21.61776,310.6499,253.5975,-0.2113127,0.1243676,0.02154817,305.8838,345.7662,179.3359,0.1878166,0.1204666,-0.09345073,307.9389,352.4632,199.8587,-0.2167004,0.474545,0.1720627,23.12103,351.0346,177.2733,0.1515591,0.4481336,0.09841978,29.22766,9.432235,190.1488,-0.1508729,0.8122701,-0.05954635,326.266,4.640601,168.2662,0.04837979,0.7983995,-0.0978635,329.5396,6.002488,191.4208
3677,0.03221148,1.402463,0.141679,9.194564,351.8146,343.4589,-0.05376921,1.342947,0.1261298,70.83015,189.355,254.8529,0.0923686,1.33422,0.09744631,67.99506,183.2316,81.04684,-0.2606351,1.222717,0.4510993,339.4614,149.1361,37.82635,0.5190561,1.060088,0.1647186,19.45512,274.2647,244.912,-0.2982063,1.120149,0.2438509,346.9603,106.7509,63.29474,0.3492423,1.133174,0.02087062,25.20019,310.8425,249.8289,-0.2104802,0.1245303,0.01704945,306.2645,346.2938,178.8363,0.1882045,0.1227964,-0.1005935,308.4334,353.3391,199.5616,-0.2139387,0.4737774,0.1697661,23.44652,351.2619,177.0253,0.1546672,0.4496689,0.09311797,29.49087,10.06688,190.0984,-0.1496772,0.812868,-0.06028207,326.6033,5.007406,168.302,0.04947391,0.801183,-0.09983659,329.9378,6.385047,191.561
3678,0.03008094,1.40184,0.1471287,9.397182,352.2168,343.5951,-0.05567741,1.341691,0.1317199,70.10442,187.7192,253.0565,0.09036461,1.334442,0.1021505,67.39258,185.2258,82.29085,-0.2613056,1.216217,0.4582238,337.9073,149.9214,38.49115,0.521027,1.049751,0.1566675,18.81111,273.4561,240.7785,-0.3027637,1.118171,0.2495333,346.9603,107.3624,64.55835,0.3476011,1.132797,0.02288627,26.45072,311.4804,246.6731,-0.2097735,0.1248105,0.01412068,306.5181,346.8029,178.3978,0.1891875,0.1247609,-0.1060169,308.7294,354.0205,199.4757,-0.2110981,0.4734652,0.1682179,23.64038,351.5426,176.7888,0.1577277,0.4514015,0.08843309,29.55899,10.68248,190.1103,-0.1486242,0.8133811,-0.06110374,326.8052,5.423337,168.3341,0.05039224,0.8037166,-0.1018628,330.2259,6.728477,191.7329
3679,0.0282783,1.401169,0.1517884,9.771109,352.545,343.6826,-0.0572606,1.34046,0.1365327,69.43214,186.3699,251.5486,0.08866121,1.334542,0.1060868,66.85353,187.2804,83.57365,-0.2612398,1.210894,0.464629,336.4996,150.8732,39.18548,0.5217108,1.040855,0.1484385,19.32474,270.7582,235.4952,-0.3071979,1.116757,0.2550825,347.0785,108.1483,65.65279,0.3456978,1.132014,0.02361855,28.633,311.3222,243.68,-0.2093003,0.1251791,0.01271828,306.6445,347.3104,178.0002,0.1905871,0.1263487,-0.1098964,308.8531,354.5189,199.4682,-0.208252,0.4735825,0.1673852,23.70368,351.8721,176.5551,0.1606477,0.4532573,0.08434311,29.46761,11.21099,190.1368,-0.1477434,0.8138294,-0.06197266,326.8845,5.891935,168.3532,0.05110523,0.805983,-0.1039236,330.4122,7.042605,191.9211
3680,0.02689983,1.400482,0.1556039,10.17762,352.831,343.7479,-0.05843822,1.339309,0.1405154,68.82939,185.3078,250.3324,0.08734123,1.334528,0.1092001,66.38291,189.427,84.93646,-0.2604072,1.206819,0.4702338,335.2403,151.9673,39.88792,0.5213484,1.033645,0.1404102,19.70026,267.6583,230.5401,-0.3113716,1.115983,0.2603884,347.3031,109.0891,66.58084,0.3435021,1.130775,0.02290764,30.73103,310.8299,241.1581,-0.2091546,0.1256397,0.01281419,306.6473,347.8251,177.6304,0.1922463,0.1275263,-0.1122858,308.8189,354.8504,199.5204,-0.2054984,0.4741186,0.1672708,23.64184,352.2429,176.3194,0.1633095,0.4551497,0.0808982,29.23509,11.64567,190.168,-0.1470772,0.8142192,-0.06284364,326.8478,6.412292,168.35,0.05157364,0.8079272,-0.1059771,330.4984,7.330531,192.1112
3681,0.02607337,1.399854,0.1583586,10.47081,353.0894,343.8144,-0.0591048,1.338349,0.1434426,68.33662,184.5658,249.4506,0.08652232,1.334431,0.1113095,66.00246,191.5654,86.33144,-0.2588792,1.204177,0.4746929,334.1888,153.113,40.5408,0.5196741,1.02828,0.13456,19.25107,265.9489,227.9487,-0.3149562,1.115906,0.2650567,347.6045,110.1048,67.308,0.3409089,1.128888,0.02145986,31.63887,310.6398,239.7033,-0.2093773,0.1261763,0.01421778,306.5404,348.3258,177.2959,0.1939385,0.1282504,-0.1132569,308.6537,355.0225,199.6135,-0.203044,0.4750093,0.1677862,23.47352,352.6252,176.0901,0.1655122,0.4569095,0.07823618,28.90101,11.96711,190.1951,-0.146663,0.8145458,-0.06366645,326.7125,6.95151,168.3185,0.05177688,0.8094322,-0.1079125,330.4902,7.581463,192.2813
3682,0.02581214,1.399329,0.1602036,10.64309,353.3474,343.8407,-0.05928437,1.33762,0.1454779,67.94279,184.089,248.8462,0.08618225,1.334309,0.1125591,65.69392,193.7435,87.79899,-0.256703,1.20282,0.4781747,333.3058,154.3041,41.14478,0.5163678,1.021984,0.1295768,17.84475,265.9049,227.2746,-0.3179839,1.116518,0.2691765,347.9692,111.186,67.87332,0.3378528,1.126349,0.01952708,31.3534,310.6964,238.5522,-0.2099668,0.1268395,0.0167563,306.3408,348.8271,176.9786,0.1955882,0.1286225,-0.1130408,308.384,355.0676,199.7364,-0.200866,0.476252,0.1688611,23.21553,353.0176,175.8594,0.1672887,0.4585623,0.07625643,28.4875,12.19339,190.2147,-0.1464763,0.8148646,-0.06441421,326.4957,7.514356,168.255,0.0517418,0.8105816,-0.1097294,330.4023,7.806017,192.4276
3683,0.02616125,1.398948,0.1613217,10.82587,353.6347,343.7003,-0.05900069,1.33715,0.146848,67.61851,183.808,248.4392,0.08628487,1.334247,0.1131014,65.42516,196.1789,89.49306,-0.2537049,1.202644,0.4810392,332.4903,155.6398,41.74513,0.5100948,1.009408,0.121594,15.50679,266.2364,225.7018,-0.3206961,1.117952,0.2731374,348.4156,112.4189,68.34451,0.3340769,1.123079,0.01686987,30.7668,309.9556,235.615,-0.2108814,0.1277596,0.02072176,306.0329,349.3716,176.6539,0.197271,0.1287504,-0.1115331,307.9853,355.0078,199.8923,-0.1987095,0.4780164,0.1706548,22.84659,353.4573,175.6103,0.1688054,0.4603212,0.07486719,27.95915,12.35207,190.2205,-0.1464822,0.815264,-0.06507935,326.1788,8.150635,168.1573,0.05148623,0.8115401,-0.1115215,330.2237,8.031711,192.5565
3684,0.02568493,1.398845,0.1617543,10.92462,353.9239,343.6028,-0.05947421,1.33678,0.1475921,67.37375,183.2648,247.7882,0.0856508,1.334509,0.1131142,65.23608,198.4136,90.98756,-0.2516344,1.201845,0.483642,331.4434,156.8817,42.26785,0.5023509,0.9953905,0.1126631,13.5016,266.8763,223.3723,-0.3236228,1.119162,0.2766039,348.6681,113.5081,68.90272,0.3305691,1.120692,0.01437289,30.29737,308.5118,231.7177,-0.2094907,0.1283076,0.02565411,305.6741,349.6616,176.6246,0.1988166,0.1287141,-0.1080675,307.3786,355.0538,200,-0.1952498,0.4796367,0.1728718,22.41327,353.961,175.5389,0.170708,0.4624965,0.07439828,27.26216,12.54948,190.1293,-0.146174,0.815334,-0.06573468,325.7615,8.678843,168.2424,0.05157264,0.8124726,-0.1131724,329.9103,8.291432,192.6577
3685,0.02376792,1.398937,0.1619703,10.94475,354.2398,343.6082,-0.06123065,1.336274,0.1481756,67.1207,182.1852,246.6179,0.08374657,1.335157,0.1130258,65.07986,200.6095,92.34317,-0.250958,1.198999,0.4867969,329.7838,158.076,42.75867,0.4931232,0.9807035,0.10245,12.2061,267.9828,220.3142,-0.3273452,1.119615,0.2800439,348.5963,114.4433,69.77689,0.3274978,1.119525,0.01207641,29.9793,306.2659,226.8295,-0.2051557,0.1284257,0.03161734,305.2496,349.672,176.9115,0.2005788,0.1287072,-0.1023619,306.4802,355.235,200.044,-0.1897641,0.4811222,0.1754092,21.88632,354.5606,175.644,0.173489,0.4655166,0.0746135,26.31399,12.81046,189.9115,-0.145216,0.8149901,-0.06662774,325.214,9.114984,168.5513,0.05232542,0.8137019,-0.1149802,329.4405,8.602453,192.7428
3686,0.02143982,1.398926,0.162689,10.97402,354.48,343.6593,-0.06333224,1.3356,0.1491108,66.8267,180.9977,245.3892,0.08154373,1.335763,0.1135288,64.90591,202.2073,93.23594,-0.251463,1.194399,0.4899835,327.9313,158.868,43.11208,0.48588,0.9704759,0.09470735,12.05339,269.2298,217.8098,-0.3305145,1.118938,0.2827635,348.2181,114.9507,70.78957,0.3258673,1.119563,0.01080506,29.8369,304.0823,222.8012,-0.2010289,0.1284081,0.03585657,304.9229,349.5976,177.155,0.202219,0.1289727,-0.09758399,305.6899,355.3939,200.0177,-0.1848516,0.4821637,0.1769348,21.4691,354.9925,175.7228,0.1760903,0.468304,0.07465462,25.51545,12.98358,189.6832,-0.1439036,0.814604,-0.06768893,324.7842,9.401921,168.8286,0.05349674,0.8150613,-0.1166292,329.0641,8.823414,192.7939
3687,0.01859954,1.398785,0.1638979,11.01366,354.6948,343.7277,-0.06587979,1.334671,0.1504554,66.43804,179.601,243.9891,0.07890766,1.336372,0.1145548,64.68037,203.691,93.99447,-0.2528018,1.187567,0.4936346,325.5818,159.4791,43.38759,0.4791503,0.9628662,0.09066641,12.9677,270.1516,215.0767,-0.3336201,1.117256,0.2852881,347.5207,115.1943,72.09797,0.324915,1.120078,0.01087612,29.84921,301.3463,219.304,-0.1968647,0.1283733,0.03938597,304.6136,349.4962,177.34,0.2043384,0.1295703,-0.09298992,304.9359,355.424,199.9675,-0.179804,0.4831143,0.1778617,21.0656,355.3534,175.7541,0.1787646,0.4713113,0.07450242,24.7326,13.02535,189.4559,-0.142137,0.8141912,-0.06912698,324.382,9.64581,169.0876,0.0551395,0.8167475,-0.1185,328.7172,8.950973,192.8348
3688,0.01546134,1.398447,0.1656394,11.06011,354.8712,343.7758,-0.06868798,1.333453,0.1522478,65.93414,178.0695,242.5055,0.0760202,1.336898,0.1161531,64.38113,205.1667,94.71346,-0.2548189,1.178141,0.4976696,322.6284,159.8947,43.53715,0.4736649,0.9593116,0.09370956,15.52168,269.6354,212.5681,-0.3364244,1.11447,0.2875025,346.4458,115.1245,73.76577,0.3247593,1.120861,0.01247248,30.24352,297.6551,217.0302,-0.1933523,0.12843,0.0420904,304.3158,349.4404,177.3677,0.2073949,0.1306093,-0.08892627,304.2976,355.0835,199.9689,-0.1749494,0.4840598,0.1780927,20.67446,355.6211,175.6771,0.1811881,0.4744506,0.07411037,24.01464,12.78672,189.2998,-0.1399481,0.813834,-0.07102169,324.0206,9.880091,169.2694,0.05721715,0.8187702,-0.1206575,328.4295,8.887362,192.8776
3689,0.0130647,1.398013,0.1675944,11.09913,354.9693,343.7509,-0.07082895,1.332277,0.1541756,65.41714,176.8035,241.3349,0.07382277,1.337225,0.1180294,64.04814,206.491,95.38505,-0.257576,1.167951,0.5009958,319.626,159.8208,43.70739,0.4698602,0.9578764,0.1002175,18.05887,269.1284,211.5416,-0.338688,1.111575,0.2885664,345.3176,114.623,75.59562,0.3255242,1.121551,0.0150796,30.46908,294.3922,215.8371,-0.1917756,0.1287445,0.0435904,304.0759,349.5273,177.1413,0.2095202,0.1316153,-0.08590537,303.8468,354.7159,199.8411,-0.1714667,0.4849865,0.1777059,20.36491,355.7411,175.4541,0.1826606,0.4770455,0.07362834,23.47995,12.39135,189.1214,-0.1377919,0.8137484,-0.07292501,323.7759,10.10876,169.2813,0.05929416,0.8207358,-0.1226292,328.241,8.760403,192.8272
3690,0.01163252,1.397496,0.170069,11.12974,354.9954,343.5972,-0.07210767,1.331135,0.1565638,64.83146,175.7433,240.4368,0.07250689,1.337408,0.1204747,63.61135,207.9991,96.24621,-0.2619625,1.15573,0.5036739,316.1557,158.9706,44.21426,0.4668641,0.9546244,0.1049655,20.12525,268.4557,210.0573,-0.3409959,1.108764,0.288194,344.1253,113.478,77.96996,0.3274328,1.121975,0.01880838,30.71581,290.9412,213.7973,-0.1926295,0.1295902,0.04428415,303.8499,349.8751,176.5197,0.2088066,0.1322704,-0.08297877,303.4128,354.8274,199.2261,-0.1691653,0.4862267,0.1768272,20.08813,355.7276,174.9924,0.1831249,0.4793617,0.0731066,23.00502,11.9678,188.6686,-0.1354125,0.8141012,-0.07495282,323.6238,10.42232,169.0561,0.06162123,0.8228983,-0.1245769,328.0915,8.773852,192.5285
3691,0.01173661,1.397041,0.1722952,11.14051,354.9598,343.3369,-0.07202628,1.33037,0.158709,64.35457,175.2151,240.0784,0.07257615,1.337368,0.1227046,63.17932,209.3808,97.13869,-0.2661214,1.145741,0.5052419,313.3061,157.7255,45.01773,0.4657565,0.9507092,0.1065816,20.98746,267.7753,208.0323,-0.3425612,1.107186,0.287173,343.2988,112.1865,80.1063,0.3298165,1.121788,0.02218512,30.92891,288.3276,211.6347,-0.1959068,0.1307852,0.04421671,303.6901,350.4425,175.6455,0.2054816,0.1323527,-0.08097828,303.1172,355.3651,198.3061,-0.168724,0.4874933,0.1758538,19.90664,355.6147,174.4044,0.1823609,0.4807101,0.0726674,22.7156,11.62778,188.0801,-0.1335973,0.8147908,-0.07648863,323.5982,10.77935,168.6395,0.06341919,0.8245782,-0.1259955,328.0182,8.931946,192.0654
3692,0.01324806,1.396506,0.1745702,11.13674,354.9374,342.949,-0.07070276,1.329737,0.1610039,63.89841,175.0816,240.0797,0.07386634,1.337081,0.1249346,62.67617,210.9725,98.2147,-0.2699218,1.139071,0.5080197,311.1503,156.1394,46.35868,0.4661765,0.9458474,0.1053248,20.86304,267.4607,206.1988,-0.3443174,1.107734,0.288095,343.1527,111.032,81.96609,0.3328188,1.120931,0.02512538,31.02571,286.3902,209.2819,-0.2016778,0.1324195,0.04377915,303.5616,351.3571,174.4241,0.1995648,0.1319817,-0.07971461,302.9008,356.3605,197.022,-0.1695448,0.4889263,0.1748451,19.76826,355.4818,173.6202,0.1805441,0.4814433,0.07197379,22.53043,11.36098,187.3094,-0.1321296,0.8157765,-0.07774782,323.67,11.30379,168.005,0.06484099,0.8260381,-0.1273414,327.9943,9.286966,191.4113
