Frame,Head_X,Head_Y,Head_Z,Head_RotX,Head_RotY,Head_RotZ,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,LeftShoulder_RotX,LeftShoulder_RotY,LeftShoulder_RotZ,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,RightShoulder_RotX,RightShoulder_RotY,RightShoulder_RotZ,LeftHand_X,LeftHand_Y,LeftHand_Z,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,RightHand_X,RightHand_Y,RightHand_Z,RightHand_RotX,RightHand_RotY,RightHand_RotZ,LeftElbow_X,LeftElbow_Y,LeftElbow_Z,LeftElbow_RotX,LeftElbow_RotY,LeftElbow_RotZ,RightElbow_X,RightElbow_Y,RightElbow_Z,RightElbow_RotX,RightElbow_RotY,RightElbow_RotZ,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,LeftFoot_RotX,LeftFoot_RotY,LeftFoot_RotZ,RightFoot_X,RightFoot_Y,RightFoot_Z,RightFoot_RotX,RightFoot_RotY,RightFoot_RotZ,LeftKnee_X,LeftKnee_Y,LeftKnee_Z,LeftKnee_RotX,LeftKnee_RotY,LeftKnee_RotZ,RightKnee_X,RightKnee_Y,RightKnee_Z,RightKnee_RotX,RightKnee_RotY,RightKnee_RotZ,LeftHip_X,LeftHip_Y,LeftHip_Z,LeftHip_RotX,LeftHip_RotY,LeftHip_RotZ,RightHip_X,RightHip_Y,RightHip_Z,RightHip_RotX,RightHip_RotY,RightHip_RotZ
341,-1.064947,1.363304,-2.035834,48.33745,255.1725,353.0213,-0.9873922,1.322096,-2.093923,50.35371,51.70113,246.8799,-1.033083,1.317762,-1.951977,45.78938,105.7679,127.4345,-1.279893,1.306801,-2.558045,54.39035,164.4058,289.0139,-1.492853,1.130676,-1.965545,63.89497,156.4692,296.8817,-1.09916,1.293082,-2.409616,74.85213,153.1196,282.9501,-1.28552,1.18168,-1.869201,61.1765,131.1597,243.1513,-0.8915397,0.2444251,-2.527447,305.7636,232.9549,172.4835,-0.6973284,0.2738208,-1.461674,314.6952,260.0444,198.7255,-0.8995103,0.5652777,-2.321782,346.2448,245.347,150.0612,-0.9353223,0.4930649,-1.663628,38.44758,285.7882,222.7846,-0.7280793,0.834343,-2.056736,325.7852,267.4712,141.6721,-0.781953,0.8238501,-1.860905,345.5123,252.1391,214.5
342,-1.070558,1.351581,-2.027117,49.59552,260.8752,354.4126,-0.9974604,1.309773,-2.090381,48.98747,54.9671,244.6339,-1.031396,1.308555,-1.945116,44.72062,111.2095,127.1208,-1.331433,1.265087,-2.523538,57.38833,167.0973,286.2105,-1.490962,1.108675,-1.894202,70.68932,156.7047,288.3396,-1.136837,1.263428,-2.393103,76.78388,147.8948,271.7753,-1.272764,1.168113,-1.833151,65.18044,129.8119,232.8076,-0.8928448,0.2448285,-2.526818,305.8611,237.2739,169.2225,-0.6923308,0.2689788,-1.461646,313.162,259.0582,199.8197,-0.9213656,0.5688197,-2.328012,349.8768,245.0965,149.6984,-0.9292101,0.4911277,-1.661728,37.35727,286.658,222.8868,-0.7291677,0.8264641,-2.065879,323.5531,270.4187,140.553,-0.7754767,0.8161353,-1.868114,344.6243,253.6395,215.6015
343,-1.07631,1.338961,-2.017725,50.89558,267.3161,356.1096,-1.008523,1.296387,-2.086235,47.48443,58.60314,242.21,-1.029334,1.298757,-1.938531,43.62369,117.2748,126.7831,-1.383508,1.21982,-2.479421,60.64738,169.4265,282.5179,-1.478135,1.087445,-1.816828,77.42313,149.4607,271.6308,-1.176163,1.231134,-2.37096,78.29642,138.889,256.2272,-1.254531,1.153886,-1.795439,68.75616,124.997,218.4829,-0.8953028,0.2468913,-2.52502,306.0884,241.9276,165.9598,-0.6873601,0.2641554,-1.461637,311.5615,257.83,201.225,-0.9456379,0.5726343,-2.333538,353.8369,245.0384,149.261,-0.9224356,0.4895426,-1.660219,36.05259,287.5905,223.0409,-0.7314299,0.8179539,-2.076696,321.3246,273.8742,139.2533,-0.7692632,0.8078986,-1.877122,343.6925,255.305,216.8576
344,-1.092599,1.329025,-2.007675,52.37974,272.8555,356.079,-1.030806,1.288794,-2.082829,45.07064,64.33709,242.6886,-1.036178,1.290623,-1.933756,42.74236,119.4539,122.6904,-1.4375,1.175795,-2.433767,64.09418,174.3899,278.9266,-1.46168,1.070702,-1.730052,82.59833,128.1146,239.6041,-1.22134,1.204224,-2.348034,78.53498,121.298,232.3753,-1.240287,1.145116,-1.747891,69.96907,117.8351,201.9604,-0.8955256,0.2493719,-2.525857,306.9123,251.9665,158.4771,-0.6877783,0.2635254,-1.466689,311.9437,256.8976,203.0471,-0.9682752,0.5730841,-2.338172,359.1443,247.4365,148.136,-0.9109678,0.4976125,-1.668888,33.15796,287.3059,222.856,-0.7358872,0.8199871,-2.099282,321.6993,278.4001,139.3354,-0.7607062,0.8089209,-1.897728,342.8059,257.3124,218.1803
345,-1.107917,1.318383,-1.99663,53.8952,278.5781,356.2609,-1.052849,1.280465,-2.077855,42.50676,69.96384,243.0949,-1.04261,1.282085,-1.929034,41.7063,121.3354,118.3438,-1.483606,1.130181,-2.383254,67.85197,178.8415,275.1031,-1.432658,1.060547,-1.64763,83.06218,73.2618,174.5986,-1.262387,1.176037,-2.321265,76.92759,105.0737,210.071,-1.219478,1.140061,-1.703327,70.10105,109.1083,184.2003,-0.895834,0.2547424,-2.528809,308.3146,262.2229,151.236,-0.6888354,0.2656042,-1.471536,312.6531,255.8444,205.127,-0.9911496,0.5728136,-2.341583,4.476659,249.827,146.8209,-0.8997808,0.506585,-1.67872,30.27149,287.1094,222.9865,-0.7423704,0.8223377,-2.122766,322.2025,282.9247,139.5824,-0.7537954,0.8103967,-1.920062,342.0051,259.3101,219.597
346,-1.127831,1.310711,-1.983977,56.6753,285.4258,356.1646,-1.081324,1.275751,-2.071647,39.73143,76.852,243.1958,-1.053182,1.277329,-1.925152,39.97602,124.816,114.486,-1.535443,1.087942,-2.314597,70.98222,179.2797,266.2996,-1.389001,1.060852,-1.564959,78.17458,50.86972,139.878,-1.312027,1.151432,-2.283971,73.4578,100.7696,197.8562,-1.191216,1.141872,-1.66081,69.34132,103.7282,168.6311,-0.9028888,0.2665261,-2.545617,313.2236,268.5035,151.4587,-0.6943147,0.2678382,-1.478739,314.777,254.1888,209.3843,-1.013046,0.5723659,-2.346531,10.20111,255.0413,144.6082,-0.8777533,0.5191013,-1.699447,25.44456,285.1136,223.1567,-0.7534164,0.8328404,-2.15475,324.7382,288.7585,140.2742,-0.7458026,0.8202884,-1.951904,342.5824,261.7773,220.409
347,-1.144346,1.302358,-1.970683,59.38394,292.8276,356.7772,-1.107143,1.269836,-2.063601,36.8923,83.34856,242.8272,-1.061732,1.27237,-1.921521,38.47519,127.2267,110.0068,-1.572932,1.044625,-2.241773,74.06131,176.5392,254.6492,-1.338227,1.072693,-1.496461,71.43372,44.13434,122.0694,-1.352939,1.125161,-2.242499,69.63483,99.72243,188.9474,-1.159663,1.150761,-1.626426,67.89119,96.52287,152.3131,-0.9125843,0.279712,-2.564152,318.1929,274.0493,152.4536,-0.7025067,0.2741238,-1.487602,316.9526,253.2913,213.1814,-1.033812,0.5708145,-2.349977,15.83917,260.0973,142.5422,-0.8574803,0.5326254,-1.721386,20.78754,283.0612,223.5401,-0.7671096,0.8429196,-2.186078,327.2236,294.3941,141.2848,-0.7406061,0.8306309,-1.98481,343.2768,264.1754,221.3581
348,-1.161342,1.293239,-1.956994,62.60974,301.6199,358.7916,-1.13395,1.26297,-2.054026,33.69619,90.32388,242.7155,-1.071873,1.267922,-1.918463,36.24383,130.9398,106.2547,-1.601794,1.005042,-2.16892,75.82177,172.0219,240.6975,-1.281533,1.082221,-1.446514,66.68968,47.7051,114.9489,-1.390064,1.100678,-2.199049,65.8123,103.4808,184.912,-1.125356,1.158466,-1.603568,65.55257,94.37864,141.8583,-0.9300471,0.2911013,-2.585358,323.9312,279.5259,156.3543,-0.7031202,0.275988,-1.509547,318.5627,255.4521,216.6062,-1.051758,0.5675609,-2.352841,21.57952,266.9925,141.2527,-0.8255113,0.5429925,-1.752906,15.73388,280.6688,223.3441,-0.7851612,0.8554292,-2.218333,330.662,300.4189,142.7644,-0.7353892,0.845746,-2.021378,345.6596,267.3048,221.0803
349,-1.175489,1.282626,-1.940948,65.85647,312.7754,2.595599,-1.159461,1.254138,-2.04105,30.17921,97.67768,242.0691,-1.080371,1.262879,-1.914862,33.84658,135.0822,102.0921,-1.617334,0.9610986,-2.087492,77.31197,163.1393,221.6499,-1.21379,1.098897,-1.405015,61.29921,51.79585,107.8006,-1.420233,1.072297,-2.148067,61.66091,107.8462,180.6712,-1.084556,1.170745,-1.586694,62.51041,92.84161,131.6439,-0.9525149,0.3037798,-2.608255,330.356,285.3987,160.9219,-0.7084115,0.2795782,-1.542511,319.4647,260.0604,218.006,-1.069608,0.5633906,-2.354879,27.9101,274.713,140.4162,-0.7939061,0.5564814,-1.790523,10.2353,278.0328,222.4653,-0.8080939,0.8684641,-2.252045,334.2717,306.9904,144.7327,-0.7336767,0.8631927,-2.062846,348.2794,270.7169,220.9219
350,-1.185352,1.266794,-1.925311,68.46323,324.5462,8.560738,-1.178851,1.240111,-2.026939,26.24998,104.5412,242.8524,-1.08672,1.253366,-1.910358,30.74062,137.8942,97.78056,-1.623281,0.9233576,-2.031252,77.81873,160.8027,210.87,-1.155436,1.104097,-1.3815,58.22241,57.61817,105.9514,-1.439652,1.045991,-2.109514,58.4333,112.3896,179.4088,-1.050115,1.175295,-1.578246,59.74804,95.0022,127.1065,-0.9754518,0.30899,-2.628904,335.9253,292.0221,165.7506,-0.6922883,0.2836299,-1.584514,317.5648,265.04,220.9747,-1.078275,0.5555403,-2.35697,33.46662,283.385,140.835,-0.7661453,0.5651675,-1.831042,7.764836,278.0987,221.8472,-0.8297355,0.8785139,-2.279833,338.1499,312.9126,147.0295,-0.7334234,0.8783284,-2.100707,351.3504,273.1817,220.1732
351,-1.191028,1.249414,-1.908488,70.59966,339.5032,17.33302,-1.195024,1.224006,-2.010535,22.09031,111.7259,243.1622,-1.090528,1.243063,-1.905785,27.38071,141.126,93.2508,-1.619382,0.8827747,-1.971208,78.41415,156.4351,197.5063,-1.092518,1.114126,-1.365776,54.81717,62.9454,103.4589,-1.452674,1.016747,-2.066828,55.08793,117.0614,177.7229,-1.012832,1.18293,-1.575028,56.74649,97.09747,122.389,-1.00228,0.3135297,-2.648988,341.9225,299.1102,171.3723,-0.6794341,0.287682,-1.635459,315.1752,272.5923,221.587,-1.08555,0.5471871,-2.359544,39.33026,293.4194,142.4151,-0.7412027,0.577235,-1.875955,5.13692,278.387,220.344,-0.8552881,0.8882335,-2.307572,342.0483,319.3705,149.8066,-0.7373947,0.8951458,-2.141995,354.5268,275.7539,219.6122
352,-1.189888,1.226624,-1.892241,72.08685,355.6232,27.95038,-1.20332,1.202234,-1.99369,18.07644,118.2876,242.5753,-1.089429,1.227386,-1.900677,24.00144,144.5898,89.82899,-1.605511,0.839097,-1.916983,77.53648,148.2236,183.2635,-1.028678,1.113793,-1.358418,50.78078,69.11714,102.2958,-1.455655,0.9824402,-2.025977,52.18522,121.4086,176.3468,-0.9744395,1.181906,-1.575879,53.07649,99.85021,118.9487,-1.018775,0.313318,-2.660968,343.4104,310.5255,172.9971,-0.6497798,0.2850687,-1.703596,312.8001,280.5442,221.7866,-1.086054,0.5352589,-2.358439,45.17341,303.5557,145.6796,-0.7293827,0.5847197,-1.925784,1.585648,287.697,218.1975,-0.881191,0.8951109,-2.334523,345.0734,325.6248,153.8824,-0.7441432,0.9080529,-2.184815,351.4808,284.0203,217.9408
353,-1.184494,1.204131,-1.878337,72.59779,12.27618,39.49928,-1.206657,1.18024,-1.978323,14.35906,124.3763,241.5739,-1.085637,1.211759,-1.896985,20.8254,148.0237,86.70627,-1.583618,0.7971739,-1.868514,76.17744,141.5113,171.1716,-0.9689797,1.114927,-1.358862,46.79781,74.45782,100.9376,-1.451046,0.9485358,-1.988505,49.55121,125.3216,174.7946,-0.9383435,1.18152,-1.581342,49.47244,102.4542,115.9441,-1.032074,0.3127293,-2.672003,343.6201,321.3648,175.1243,-0.627344,0.2856351,-1.767873,310.6651,287.8304,222.3671,-1.082568,0.5239586,-2.358729,50.39645,314.4114,150.3725,-0.7237959,0.5936179,-1.97119,358.3623,297.6216,216.1227,-0.9075766,0.9000055,-2.357809,347.6207,331.5569,158.1592,-0.7547793,0.919878,-2.225068,348.0788,292.5814,216.4522
354,-1.175235,1.180069,-1.864147,72.7875,28.26838,51.39759,-1.205355,1.156778,-1.961907,10.75534,129.7019,240.2498,-1.079,1.194215,-1.891992,17.83925,151.5619,84.39124,-1.558305,0.7562599,-1.827793,74.53039,138.1855,162.2463,-0.910742,1.10489,-1.364451,43.23227,80.42296,100.4617,-1.440891,0.9142658,-1.954804,47.31026,129.2642,174.1137,-0.9028524,1.17346,-1.588295,45.84261,106.3591,114.8476,-1.038527,0.310968,-2.683769,341.8138,331.4378,176.0303,-0.5897373,0.2763723,-1.852772,312.6623,293.8875,221.5765,-1.0763,0.5136154,-2.363122,54.44583,324.7051,156.1001,-0.7214796,0.5930482,-2.019669,0.7014839,307.2413,213.8725,-0.9338577,0.9029403,-2.376182,349.9954,336.5435,162.3916,-0.7688339,0.9275748,-2.259896,346.1709,300.8041,213.7948
355,-1.162935,1.156445,-1.851815,72.17468,43.49126,62.71418,-1.200477,1.133376,-1.946739,7.315677,134.8309,238.7069,-1.070421,1.176966,-1.888085,14.99292,155.089,82.14501,-1.527542,0.7166144,-1.791275,72.79456,135.8426,154.4516,-0.854505,1.096498,-1.374953,39.67762,85.85207,99.69044,-1.42541,0.8805009,-1.923917,45.21611,132.9395,173.2517,-0.8684231,1.166358,-1.598104,42.27908,110.0742,113.7713,-1.043477,0.3104753,-2.6966,339.3436,340.7037,177.2582,-0.5642281,0.2688989,-1.94204,314.7881,300.1086,219.8338,-1.068315,0.504591,-2.369476,57.87118,336.0815,163.2398,-0.7230465,0.5933453,-2.064538,3.67902,316.3864,211.5323,-0.9601938,0.9044385,-2.391065,352.1706,341.3794,166.6787,-0.7853209,0.9345036,-2.291678,344.5699,308.8981,211.3821
356,-1.150427,1.130545,-1.83921,71.29727,56.41513,71.92723,-1.194431,1.107972,-1.931259,4.357186,139.7654,237.292,-1.062172,1.156662,-1.882353,12.42715,159.094,80.33681,-1.499033,0.6796864,-1.757099,71.86483,141.782,153.2953,-0.7942312,1.078313,-1.391312,38.84602,92.37267,98.83596,-1.409971,0.8474522,-1.894234,43.93193,138.27,173.9197,-0.8325517,1.151746,-1.610423,40.20081,116.1199,114.2323,-1.046755,0.305841,-2.70684,336.4465,345.1285,177.328,-0.5323358,0.2607032,-2.053965,313.3569,307.5241,218.8222,-1.063818,0.4965856,-2.377244,59.30612,343.8457,168.6052,-0.7152126,0.5896806,-2.115807,7.873464,327.6858,209.4628,-0.9875798,0.9036102,-2.400754,354.1985,345.9164,170.5323,-0.8041142,0.9390645,-2.32047,345.062,318.1708,209.2775
357,-1.135528,1.104835,-1.828264,69.96062,67.78212,79.68405,-1.18552,1.082502,-1.917094,1.586546,144.5765,235.7162,-1.052143,1.136317,-1.877474,10.04741,163.0879,78.49671,-1.466457,0.6437877,-1.725865,71.09862,147.4447,151.811,-0.735286,1.062444,-1.412907,38.12034,98.59106,97.60382,-1.390459,0.8147833,-1.86682,42.82227,143.385,174.3488,-0.7972938,1.138286,-1.625683,38.29142,121.922,114.3632,-1.048074,0.3025169,-2.718251,333.771,348.7995,177.2782,-0.5188092,0.2576717,-2.16795,311.4814,315.0465,217.9325,-1.058748,0.4892988,-2.386127,60.48521,351.3285,174.049,-0.7107591,0.5872858,-2.165875,12.18019,338.865,207.8667,-1.014054,0.9011238,-2.407023,356.0962,350.335,174.3892,-0.8245236,0.9428234,-2.346181,345.76,327.2881,207.7713
358,-1.121272,1.079619,-1.817461,68.87914,76.1097,85.20123,-1.176106,1.057825,-1.903327,359.5227,149.2596,234.6621,-1.042304,1.115441,-1.871191,8.204475,167.4301,77.32187,-1.438475,0.6136054,-1.696187,71.0602,148.1973,146.233,-0.6832368,1.039327,-1.437666,36.88896,105.0263,98.72568,-1.373462,0.7861524,-1.840701,42.24694,147.2518,174.244,-0.7659516,1.119648,-1.641571,36.03552,127.4799,115.0895,-1.045287,0.2961862,-2.721695,331.3548,347.3391,176.521,-0.5105921,0.2536084,-2.268414,310.8875,323.5998,216.2666,-1.058783,0.4844244,-2.390498,60.32356,352.9123,175.8669,-0.7016559,0.581233,-2.227778,14.45139,346.3969,207.5031,-1.037599,0.8982317,-2.409178,357.1004,353.4952,177.384,-0.8445562,0.9451463,-2.36564,350.1064,334.6701,206.9903
359,-1.103553,1.051651,-1.807215,67.46365,84.28969,90.36662,-1.163365,1.030226,-1.88956,357.3972,154.3789,233.3055,-1.02982,1.092133,-1.865307,6.362408,172.2044,75.8942,-1.403305,0.580506,-1.665492,71.02072,147.8157,138.9777,-0.6280759,1.015943,-1.469811,35.33069,111.8367,99.7346,-1.350891,0.7542876,-1.813601,41.73336,151.1448,173.7338,-0.7324644,1.100155,-1.661857,33.50885,133.3052,115.5414,-1.039078,0.2907064,-2.726067,329.0598,345.2646,175.7237,-0.513355,0.2546267,-2.376219,310.3251,332.4724,215.3778,-1.057693,0.4789262,-2.395107,60.38679,354.2062,177.7615,-0.6992235,0.5782286,-2.297294,16.49688,354.6743,207.7734,-1.062442,0.8934427,-2.408806,358.1466,356.8094,180.7603,-0.8677728,0.9468904,-2.38412,354.9677,342.6038,206.782
360,-1.088906,1.026053,-1.798184,66.75068,91.1688,95.05402,-1.152643,1.006241,-1.877769,355.7094,158.4903,232.7688,-1.019007,1.069802,-1.858884,4.735826,176.4128,75.50405,-1.377242,0.5543418,-1.642205,70.73508,152.1918,136.7332,-0.5842555,0.986897,-1.500308,35.38046,117.8245,101.5851,-1.334687,0.7287119,-1.792763,41.54482,155.176,173.9758,-0.7050264,1.076731,-1.679793,32.09787,139.0335,116.9174,-1.034964,0.286093,-2.728185,327.0354,343.0291,175.478,-0.5294539,0.2624817,-2.48475,311.0808,338.0403,217.2944,-1.05566,0.473673,-2.396985,60.51647,355.192,178.9272,-0.6998413,0.5792125,-2.35769,19.44346,4.97392,208.2876,-1.081353,0.8875749,-2.404683,358.9536,359.694,183.5572,-0.8871523,0.94717,-2.394854,358.6046,351.468,207.3956
361,-1.070963,0.9971347,-1.789873,65.77116,98.33269,99.80148,-1.138869,0.9789732,-1.866136,353.8851,163.0282,232.0004,-1.005473,1.044469,-1.853056,3.025515,181.0657,74.91393,-1.344493,0.524747,-1.61831,70.41534,156.5735,133.7197,-0.5378061,0.9564012,-1.538578,35.30823,124.3472,103.3988,-1.313558,0.6995291,-1.771208,41.38888,159.4567,173.9513,-0.6754895,1.051566,-1.702461,30.48744,145.2093,118.1279,-1.027741,0.2825528,-2.732148,325.0372,340.4961,175.2604,-0.5627373,0.2777851,-2.597892,311.7998,343.2802,220.6373,-1.051659,0.4677263,-2.399813,60.93612,356.3122,180.3747,-0.7082753,0.5843393,-2.423715,22.05564,16.94368,209.8722,-1.10074,0.8795801,-2.398521,359.8433,2.822875,186.7965,-0.9088363,0.9466495,-2.404588,2.217835,1.454166,208.9999
362,-1.056964,0.9699517,-1.779933,65.23575,104.2642,104.2648,-1.127866,0.9539602,-1.853696,352.6634,166.9651,232.0023,-0.9943858,1.019917,-1.844328,1.673804,185.1762,74.8471,-1.322394,0.5013525,-1.594843,70.77818,164.7969,134.054,-0.501437,0.9224086,-1.573482,36.22565,130.6027,105.6371,-1.300729,0.6755305,-1.750009,41.71867,164.4363,174.9155,-0.6515493,1.024905,-1.721236,29.46976,151.4143,120.1715,-1.029252,0.2796382,-2.7353,323.114,341.0832,174.9909,-0.6042279,0.3041427,-2.71187,316.3128,353.6198,217.9156,-1.050256,0.4623269,-2.401396,61.33718,359.0646,182.3378,-0.7196422,0.5988047,-2.498918,23.73883,29.19959,212.445,-1.114821,0.8718435,-2.38868,0.8498496,5.845348,189.0895,-0.9263124,0.9460775,-2.406461,7.127338,13.04469,212.412
363,-1.040999,0.9407814,-1.771485,64.5285,110.0997,108.5987,-1.114858,0.9269229,-1.842495,351.4196,171.0291,231.851,-0.9814507,0.993453,-1.836889,0.3382206,189.4043,74.6113,-1.295744,0.476058,-1.572159,71.09326,173.0179,134.0439,-0.4663727,0.8883196,-1.613431,37.00082,137.0655,107.7599,-1.284498,0.6493809,-1.729374,42.10232,169.4698,175.6731,-0.6278263,0.9975989,-1.743282,28.31329,157.6997,121.9996,-1.028699,0.2765606,-2.739691,321.2667,341.703,174.76,-0.6564527,0.3419912,-2.817464,320.7778,2.307399,217.6598,-1.047262,0.4560462,-2.403911,61.80948,2.104069,184.6463,-0.7427157,0.6217725,-2.572974,23.77316,42.18328,216.7264,-1.127481,0.8621709,-2.378186,1.829239,8.923684,191.5771,-0.9436718,0.9442437,-2.407178,11.08905,25.48384,217.5647
364,-1.02561,0.9102259,-1.761814,63.95725,115.826,113.2068,-1.102002,0.8989108,-1.830281,350.2671,175.0986,232.2509,-0.9684917,0.9654182,-1.827631,358.9914,193.5538,74.49033,-1.273991,0.4503137,-1.550837,73.85616,170.1354,124.0694,-0.4344182,0.8602998,-1.65199,39.18507,143.3265,109.2133,-1.272463,0.6233294,-1.708782,42.21825,173.0874,175.718,-0.6054696,0.9741353,-1.764477,28.29982,164.0914,123.5,-1.031435,0.2741061,-2.742684,319.632,342.7584,174.5556,-0.7285979,0.4117361,-2.931081,327.6766,10.9164,216.2009,-1.047939,0.4512247,-2.405543,62.11372,4.625816,186.5738,-0.7796997,0.6558962,-2.642517,27.54568,54.20032,223.7849,-1.137165,0.8543261,-2.365765,3.049553,11.3286,193.2834,-0.9575932,0.9427367,-2.401818,17.1339,36.34829,223.61
365,-1.010535,0.8816421,-1.755437,63.31301,120.7573,117.1338,-1.089099,0.8725275,-1.821479,349.2289,178.7871,232.4775,-0.9555936,0.9390957,-1.821462,357.8284,197.2842,74.22498,-1.251323,0.4261599,-1.533522,76.04801,163.4575,111.0659,-0.4080067,0.8368474,-1.689593,41.09687,148.8003,110.1982,-1.259213,0.5986588,-1.691843,42.38512,176.141,175.4641,-0.5865762,0.9537615,-1.786104,28.30734,169.6831,124.5346,-1.032156,0.2715449,-2.746737,318.2641,343.6342,174.4054,-0.8070762,0.4867858,-3.016038,333.7009,18.29275,215.9828,-1.047427,0.4461872,-2.408248,62.40931,6.911027,188.4309,-0.8216004,0.6940107,-2.696129,29.80878,65.64001,231.2359,-1.144186,0.8460355,-2.355397,4.145038,13.40593,194.8607,-0.9687958,0.9402685,-2.39688,21.6255,46.786,230.2826
366,-0.9903354,0.8475719,-1.746915,62.95739,127.752,122.3775,-1.072025,0.8425986,-1.809412,347.5302,183.2642,234.1344,-0.9374839,0.9069436,-1.813093,355.8031,201.8638,74.59341,-1.231179,0.3982942,-1.516349,79.78098,152.4585,97.50289,-0.377488,0.8066984,-1.734951,44.80347,156.0098,111.6336,-1.246272,0.5723081,-1.672474,41.88854,179.7991,176.1721,-0.5638813,0.9257275,-1.812152,29.42542,176.9392,125.6901,-1.03157,0.2685493,-2.749604,317.1205,344.4666,174.3901,-0.9277596,0.6176074,-3.097796,347.0664,26.27391,222.027,-1.04425,0.4452982,-2.412103,61.86362,9.719035,190.5012,-0.8835904,0.7500304,-2.742821,35.76445,81.62818,244.6689,-1.149452,0.8402339,-2.341444,5.782643,15.49009,196.8533,-0.9766499,0.9381062,-2.385292,30.85135,57.70688,238.099
367,-0.9717147,0.8149403,-1.743559,62.40606,134.4806,127.3128,-1.056277,0.8140399,-1.802235,345.7218,187.67,235.6562,-0.9208337,0.8761203,-1.809747,353.7575,206.3426,74.77219,-1.211356,0.3719934,-1.503611,82.49465,127.991,70.9846,-0.3534945,0.7808425,-1.783862,48.33001,162.6887,112.657,-1.233503,0.5473379,-1.657388,41.4374,183.2717,176.7368,-0.5462036,0.9006158,-1.842069,30.51557,183.7224,126.4076,-1.030618,0.267589,-2.75577,316.1821,345.0152,174.4301,-1.03538,0.740822,-3.130193,358.7574,33.38404,229.113,-1.042034,0.446439,-2.419332,61.27227,12.2876,192.5383,-0.9410064,0.8023323,-2.765769,38.83496,96.96016,258.0522,-1.154675,0.835677,-2.330788,7.436095,17.40204,198.8439,-0.9840081,0.9366541,-2.375939,38.07834,68.13999,245.6936
368,-0.9526974,0.7853877,-1.738827,62.86639,142.6477,133.7727,-1.040112,0.7906119,-1.792794,343.3859,191.6598,239.1014,-0.9024604,0.8466834,-1.805568,351.0391,211.0179,76.15088,-1.200713,0.3509787,-1.492982,81.39777,106.2029,52.66154,-0.3355011,0.7521311,-1.829747,52.61204,171.0549,115.4599,-1.223717,0.5304313,-1.641815,39.89712,183.8017,176.7982,-0.5294949,0.8764622,-1.871921,32.17203,190.9359,128.8333,-1.033888,0.2658896,-2.757397,316.2023,347.0689,174.5898,-1.139118,0.8795593,-3.122715,5.372193,46.42272,234.2071,-1.039727,0.4535608,-2.425654,59.33046,16.48031,195.1635,-0.996366,0.8567625,-2.769733,40.70242,114.9714,274.5216,-1.15817,0.8360063,-2.3173,9.170959,19.83243,200.9318,-0.9874726,0.9366647,-2.363044,46.08796,79.48013,253.8649
369,-0.9358052,0.7546113,-1.738098,62.91137,150.9501,140.3595,-1.025522,0.7659375,-1.786983,340.7821,195.6437,242.3352,-0.886225,0.816083,-1.805337,347.877,214.9315,77.39177,-1.190549,0.3286726,-1.485452,79.5913,90.13848,40.436,-0.3238902,0.7230676,-1.86916,56.31053,178.9058,118.9153,-1.214105,0.5121785,-1.629168,38.32268,184.1413,176.7905,-0.5172004,0.8520049,-1.898773,33.29128,196.9451,131.186,-1.034168,0.2654194,-2.760907,316.3667,348.5848,174.9945,-1.226531,1.024391,-3.081476,10.15502,58.66489,242.0171,-1.037993,0.461494,-2.434031,57.27415,20.36436,197.9273,-1.04965,0.9154719,-2.761563,38.80408,132.8011,291.495,-1.161746,0.8360559,-2.30588,10.89417,22.13045,203.1275,-0.9908093,0.9362596,-2.351727,52.66844,94.39563,265.2569
370,-0.9181409,0.7288392,-1.736723,62.12965,161.7175,148.9257,-1.009666,0.7475604,-1.779564,337.8147,199.1689,246.4879,-0.86879,0.7897241,-1.804691,344.2835,218.7466,79.24967,-1.182557,0.3152243,-1.476316,76.55367,79.0901,30.97923,-0.3166246,0.6924405,-1.905399,60.01247,188.5188,124.2609,-1.205138,0.5029685,-1.614612,36.64185,184.5095,177.1527,-0.5060544,0.8287986,-1.925231,34.44839,203.4356,134.903,-1.056882,0.2658491,-2.767442,317.3095,355.235,175.3708,-1.304286,1.145746,-3.006122,14.26114,72.10372,252.1731,-1.051359,0.4768534,-2.450023,53.40986,27.45318,201.7795,-1.094972,0.9696267,-2.740295,32.25349,147.3935,303.091,-1.166246,0.8422271,-2.290847,13.95582,26.62892,204.8106,-0.9945328,0.9399002,-2.339187,54.60183,109.8645,277.1109
