Frame,Overall_X,Overall_Y,Overall_Z,Overall_RotX,Overall_RotY,Overall_RotZ,Head_X,Head_Y,Head_Z,Head_RotX,Head_RotY,Head_RotZ,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,LeftShoulder_RotX,LeftShoulder_RotY,LeftShoulder_RotZ,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,RightShoulder_RotX,RightShoulder_RotY,RightShoulder_RotZ,LeftHand_X,LeftHand_Y,LeftHand_Z,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,RightHand_X,RightHand_Y,RightHand_Z,RightHand_RotX,RightHand_RotY,RightHand_RotZ,LeftElbow_X,LeftElbow_Y,LeftElbow_Z,LeftElbow_RotX,LeftElbow_RotY,LeftElbow_RotZ,RightElbow_X,RightElbow_Y,RightElbow_Z,RightElbow_RotX,RightElbow_RotY,RightElbow_RotZ,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,LeftFoot_RotX,LeftFoot_RotY,LeftFoot_RotZ,RightFoot_X,RightFoot_Y,RightFoot_Z,RightFoot_RotX,RightFoot_RotY,RightFoot_RotZ,LeftKnee_X,LeftKnee_Y,LeftKnee_Z,LeftKnee_RotX,LeftKnee_RotY,LeftKnee_RotZ,RightKnee_X,RightKnee_Y,RightKnee_Z,RightKnee_RotX,RightKnee_RotY,RightKnee_RotZ,LeftHip_X,LeftHip_Y,LeftHip_Z,LeftHip_RotX,LeftHip_RotY,LeftHip_RotZ,RightHip_X,RightHip_Y,RightHip_Z,RightHip_RotX,RightHip_RotY,RightHip_RotZ
226,-0.03220996,-0.04230922,0.03279718,0,356.1081,0,0.02218743,1.414066,-0.01970513,8.224884,355.2473,352.9046,-0.0600424,1.353743,-0.03106423,73.19596,83.20588,164.1723,0.08800925,1.335922,-0.03533616,40.47573,271.2702,194.381,-0.3653286,1.213688,0.3523685,50.52347,108.6747,63.03678,0.3022773,1.097611,0.3788091,32.18158,303.7301,313.7837,-0.4034255,1.278859,0.1305918,60.32778,130.2995,124.1906,0.3379638,1.103871,0.1473835,45.05598,259.6991,267.8322,-0.2307287,0.1450772,0.02792158,313.0513,327.2867,170.6525,0.06787089,0.1333174,-0.1642939,308.3669,24.707,192.2016,-0.2891016,0.4701872,0.2181948,30.51408,327.2568,171.884,0.07839623,0.3755508,0.1301661,48.75857,22.37488,195.5659,-0.1343666,0.7842622,-0.00417481,320.7978,344.1518,167.7328,0.06596024,0.7777089,0.03029889,346.1149,358.1476,182.1645
227,-0.03320973,-0.0413406,0.03369077,0,354.9711,0,0.02053748,1.416762,-0.0122609,9.597611,354.4048,353.5515,-0.06103026,1.356285,-0.02605994,71.37982,86.32436,170.0661,0.08715379,1.339215,-0.02834621,41.17773,268.7369,195.3377,-0.3824358,1.16707,0.3254369,46.07796,108.0741,67.57981,0.2664019,1.108496,0.4006653,32.27751,299.5205,315.1894,-0.4107589,1.252462,0.1091278,54.3293,130.5061,128.6878,0.3249261,1.111239,0.1738659,45.94458,254.8374,269.0352,-0.2381808,0.1432428,0.02398257,313.2218,331.5409,172.4181,0.06792058,0.1324963,-0.1642601,308.3507,24.66766,192.2789,-0.2788836,0.4684452,0.2186477,30.40726,331.8585,171.564,0.0808109,0.3777198,0.1276198,48.22126,22.57024,195.2181,-0.1362954,0.7880647,-0.003941953,322.142,347.3322,167.4249,0.06492034,0.7788458,0.02415574,345.5553,359.5127,182.3184
228,-0.03493819,-0.04138713,0.03423008,0,353.7068,0,0.01838583,1.417753,-0.005582303,10.63638,353.5467,353.9193,-0.06259422,1.357242,-0.02196797,69.52592,88.1626,175.1609,0.08567166,1.340739,-0.02181598,42.13568,266.1488,196.2991,-0.4006604,1.12604,0.2942349,42.3693,105.2106,71.13606,0.2291158,1.120726,0.420711,32.27516,295.4473,316.8287,-0.4155605,1.22754,0.08361854,49.22778,127.9273,131.5623,0.309238,1.118631,0.2006052,46.87885,250.5451,270.75,-0.2452115,0.1420723,0.02089375,313.0276,335.9119,173.3033,0.06734641,0.1322189,-0.1639674,308.3675,24.74865,192.1577,-0.2695226,0.4664155,0.2196858,30.56953,336.0876,171.1944,0.08265325,0.3789897,0.1264881,47.95055,22.85829,195.0001,-0.1391041,0.7903895,-0.004068367,323.2217,350.5243,167.2126,0.06279339,0.7784157,0.01729252,344.6682,0.9477394,182.4956
229,-0.03683549,-0.04148249,0.03479616,0,352.3334,0,0.0156433,1.418585,0.00197104,11.75801,352.6128,354.2766,-0.06466509,1.358118,-0.0172215,67.51269,89.42092,180.0025,0.08363163,1.34214,-0.01440345,43.11715,263.3025,197.2875,-0.4147881,1.083398,0.2563328,38.59203,102.0346,75.11591,0.186858,1.133188,0.4388079,32.28423,290.9815,318.5423,-0.417065,1.202332,0.05450879,43.77188,125.0157,134.6727,0.2896168,1.126189,0.2284222,47.8723,245.8617,272.553,-0.2520861,0.1406964,0.01815784,312.9129,340.4995,174.4214,0.06791514,0.1324089,-0.1640392,308.3701,24.6935,192.2508,-0.2591366,0.4638546,0.2202142,30.85519,340.7304,170.94,0.08541731,0.3805735,0.1251019,47.66194,23.36862,194.9839,-0.1422501,0.7927238,-0.003876675,324.4206,353.8844,167.1354,0.06011574,0.7780561,0.01009367,343.7307,2.495674,182.8026
230,-0.03922752,-0.04263658,0.03514765,0,350.9764,0,0.01255178,1.417535,0.008507749,12.28648,351.7745,354.263,-0.06725495,1.357184,-0.01324483,65.63428,89.82299,184.1991,0.08099917,1.341517,-0.007728949,44.2316,260.6426,198.1745,-0.4295298,1.051304,0.218003,35.92402,97.55112,78.0753,0.1464647,1.147137,0.4543183,32.09171,287.0623,320.3541,-0.4168735,1.181858,0.02389186,39.89208,120.395,136.5789,0.2677163,1.133657,0.2543513,48.73305,242.5356,275.0054,-0.2567263,0.1405338,0.01551902,312.4707,344.7353,174.3529,0.06752419,0.1331556,-0.1642189,308.4568,24.71955,192.1539,-0.2493504,0.460938,0.2219034,31.57064,344.4822,170.5903,0.0876518,0.3811058,0.1249352,47.69863,23.91991,195.0184,-0.1459505,0.7931973,-0.003809549,325.2244,357.0616,167.2281,0.05659444,0.7760402,0.002781183,342.5633,4.051399,183.0904
231,-0.04157854,-0.04378742,0.0354873,0,349.6518,0,0.009102475,1.416314,0.01524029,12.80689,350.9606,354.2215,-0.07018045,1.356135,-0.009007312,63.82514,89.84476,187.9729,0.07797803,1.340706,-0.0008735023,45.26522,258.0121,199.0042,-0.4395051,1.021508,0.1781094,33.60013,93.23855,81.24987,0.1054347,1.160158,0.4660384,31.9109,283.1549,322.0517,-0.4135493,1.163671,-0.006279539,36.23524,116.0085,138.7931,0.2438637,1.140623,0.2780855,49.51931,239.255,277.3806,-0.2606423,0.1401592,0.01320543,312.0871,348.7533,174.4474,0.06832631,0.1344177,-0.1649157,308.5307,24.62371,192.2817,-0.2393302,0.4577195,0.2229887,32.33386,348.2219,170.3827,0.09072787,0.3819137,0.1244601,47.73296,24.67262,195.2669,-0.1496551,0.793484,-0.003406301,326.0295,0.1083979,167.4532,0.05280341,0.7741901,-0.00414928,341.4437,5.569248,183.4939
232,-0.04419074,-0.04603924,0.03568351,0,348.3543,0,0.005486239,1.413369,0.02127882,13.02059,350.1805,354.2337,-0.07324608,1.353339,-0.005228486,62.11781,89.47527,191.5082,0.07477228,1.338098,0.005421149,46.42007,255.5311,199.6741,-0.4497651,0.998006,0.1381351,31.93902,88.50322,84.13326,0.06613833,1.17469,0.4760081,31.64154,279.6542,323.7773,-0.4085496,1.148363,-0.0367296,33.70229,110.6689,140.4853,0.2179987,1.14795,0.2996734,50.12785,237.1716,280.2573,-0.2640964,0.1402601,0.01186215,311.8553,351.6499,174.4208,0.06808804,0.1349252,-0.1648369,308.5949,24.62547,192.171,-0.2303883,0.4544855,0.2250146,33.16999,351.1148,169.995,0.09305288,0.3817466,0.124905,47.85209,25.25234,195.3585,-0.1533582,0.7920246,-0.003388401,326.4215,2.987665,167.6334,0.04874947,0.7707695,-0.01132197,340.1259,7.031235,183.7751
233,-0.04699298,-0.04851899,0.03588204,0,346.9763,0,0.001166526,1.409939,0.02797474,13.23791,349.3594,354.2336,-0.07694545,1.35011,-0.00090966,60.3537,88.83273,195.0667,0.07087451,1.335017,0.01238018,47.60111,252.87,200.3434,-0.4568093,0.9749182,0.09385729,30.51248,83.51443,87.43721,0.0231226,1.189675,0.4828517,31.34762,275.8277,325.4969,-0.4003845,1.13407,-0.06853265,31.28864,105.0769,142.6518,0.1881721,1.15549,0.3201847,50.63301,234.9417,283.302,-0.2671081,0.1401214,0.01072305,311.6448,354.5782,174.5172,0.06901628,0.135979,-0.165189,308.642,24.51779,192.2651,-0.2203613,0.450687,0.2267591,34.09361,354.2101,169.678,0.09644566,0.3818945,0.1251002,47.96552,26.08264,195.6653,-0.1573892,0.7901713,-0.00306474,326.8188,5.992664,167.9454,0.04407255,0.7671559,-0.01873982,338.7216,8.571801,184.1983
234,-0.04894857,-0.05103663,0.03577612,0,345.8791,0,-0.002174973,1.406261,0.0330612,13.64982,348.6028,354.5984,-0.07953741,1.346569,0.002220325,59.03168,88.21425,197.9068,0.06809826,1.331694,0.01763518,48.66075,250.7404,200.5352,-0.4619198,0.9599106,0.05944451,29.70396,79.06813,89.9034,-0.008775152,1.20214,0.4873837,31.13812,273.1327,326.6906,-0.3918599,1.123966,-0.09241408,30.10726,99.90063,144.0456,0.1636393,1.16214,0.333944,50.78238,233.9283,285.669,-0.2691517,0.1402033,0.01071196,311.5489,355.9331,174.4539,0.06841929,0.1358651,-0.1649275,308.6195,24.60272,192.1679,-0.2132253,0.4480972,0.2283845,34.67952,355.8328,169.1743,0.09846082,0.3815057,0.1253356,48.02922,26.54419,195.6412,-0.1597832,0.7877198,-0.003638089,326.8165,8.149747,168.0623,0.04102369,0.7635623,-0.02497434,337.5523,9.710696,184.3246
235,-0.05105374,-0.05375839,0.03565851,0,344.6978,0,-0.00614354,1.40214,0.03870842,14.10179,347.7895,354.9836,-0.08266729,1.34263,0.005781405,57.65345,87.42203,200.8645,0.06473485,1.327959,0.0234599,49.75721,248.4114,200.7049,-0.4646671,0.9449662,0.02120939,29.07414,74.32172,92.71934,-0.04391756,1.215077,0.4893342,30.88638,270.0818,327.8296,-0.3809955,1.114403,-0.1172606,29.04827,94.42537,145.8235,0.1359257,1.169049,0.3464766,50.78073,232.6762,288.1058,-0.2707566,0.140071,0.01093955,311.4401,357.3524,174.4572,0.06867404,0.1361167,-0.1648441,308.5662,24.61697,192.2181,-0.2050451,0.4450951,0.2299146,35.31178,357.6246,168.6942,0.1013219,0.381425,0.1254186,48.06884,27.19233,195.7604,-0.1624353,0.7849299,-0.004031677,326.8036,10.44077,168.2732,0.03750004,0.7597839,-0.03152297,336.2865,10.92695,184.554
236,-0.0525874,-0.05603927,0.03515171,0,343.5851,0,-0.009744432,1.398405,0.04396935,15.04977,346.8822,355.549,-0.08519889,1.339102,0.008771271,56.49342,86.72519,203.5887,0.06193576,1.324769,0.02879941,50.82063,246.0934,200.2244,-0.4649277,0.9324935,-0.01074993,28.56168,69.87373,95.36462,-0.07274419,1.225183,0.4900867,30.67165,267.3279,328.3911,-0.3695334,1.10597,-0.1360071,28.39909,89.27182,147.3302,0.1117102,1.175012,0.3546986,50.38577,231.6406,289.628,-0.2715713,0.140359,0.01172748,311.4458,357.6953,174.4331,0.06787215,0.136369,-0.1663275,308.6821,24.5837,192.2357,-0.1990975,0.4435944,0.231053,35.616,358.405,168.1082,0.1024419,0.3809504,0.124326,48.23067,27.46183,195.7227,-0.1636647,0.7823664,-0.005615842,326.519,12.04312,168.3108,0.0355767,0.7567644,-0.03739072,335.4176,11.70905,184.5179
237,-0.05387839,-0.05798734,0.03468543,0,342.6258,0,-0.01311628,1.395047,0.04828669,15.90564,346.0942,356.0429,-0.08760133,1.335955,0.011136,55.53335,86.06401,205.8816,0.05927015,1.321901,0.03319035,51.70702,244.0458,199.7303,-0.4634289,0.9224609,-0.03884949,28.23875,66.0407,97.71971,-0.09766245,1.233321,0.4887599,30.45768,264.8414,328.7288,-0.3589712,1.09934,-0.1514816,27.97718,84.86501,148.7514,0.09047177,1.179852,0.3598528,49.91244,230.5918,290.7608,-0.2718869,0.1404837,0.01240327,311.438,357.9032,174.4501,0.06805953,0.1361843,-0.1652792,308.528,24.58268,192.2337,-0.1938547,0.442296,0.2317846,35.84652,359.0426,167.6259,0.1039091,0.3814104,0.1246752,48.11501,27.66394,195.6458,-0.1647368,0.7800491,-0.007190313,326.2407,13.37411,168.3712,0.03386303,0.7542078,-0.04258202,334.4305,12.35421,184.5156
238,-0.05493089,-0.05948519,0.03427713,0,341.685,0,-0.01683307,1.392256,0.05279197,16.95849,345.2385,356.3789,-0.09022936,1.333358,0.0134264,54.7111,85.52626,208.0905,0.05631509,1.319765,0.03782124,52.51757,241.8321,198.4417,-0.4595202,0.9131561,-0.0613522,27.77948,62.76752,100.1781,-0.1170216,1.235852,0.4876308,30.3215,262.2414,328.5176,-0.3492854,1.093259,-0.1628164,27.43018,81.2303,150.0145,0.07369778,1.181755,0.3628502,49.18755,229.1489,290.692,-0.2713547,0.1410038,0.01279962,311.5752,357.3729,174.4544,0.06818491,0.1360633,-0.1641943,308.384,24.5947,192.2057,-0.1908643,0.442171,0.2321792,35.87963,358.935,167.1844,0.1043736,0.3820514,0.1250716,47.98663,27.62554,195.5206,-0.1648589,0.778101,-0.009706859,325.791,14.02371,168.3374,0.03345916,0.7525557,-0.04685012,333.6843,12.58224,184.3938
239,-0.05587683,-0.06081818,0.03390607,0,340.8173,0,-0.02042989,1.389681,0.05700995,17.95505,344.4431,356.6654,-0.09277423,1.330988,0.0155907,53.98452,85.00571,210.0931,0.05342702,1.317821,0.04217983,53.2329,239.717,197.117,-0.4547305,0.9050338,-0.08150293,27.39548,59.78847,102.493,-0.1343784,1.237304,0.4860298,30.17053,259.7715,328.2161,-0.3401414,1.088047,-0.1723832,26.96635,77.96142,151.2224,0.05860822,1.183046,0.3648576,48.44574,227.706,290.4382,-0.2705441,0.1415264,0.01335382,311.7015,356.7793,174.4824,0.06822436,0.1362246,-0.164055,308.3371,24.57205,192.2291,-0.1882078,0.4422424,0.2326673,35.87535,358.763,166.7991,0.1046689,0.3824693,0.1249606,47.94933,27.60838,195.4544,-0.16485,0.7763408,-0.01200959,325.3424,14.54093,168.3097,0.0332478,0.751182,-0.05056525,333.1125,12.74474,184.28
240,-0.05665391,-0.0612585,0.03413184,0,340.1425,0,-0.02401339,1.388653,0.06073885,18.5763,343.7484,356.7144,-0.09543734,1.329975,0.01756788,53.45581,84.69718,211.4646,0.0504178,1.317404,0.04626275,53.62238,237.9045,195.3188,-0.4483801,0.8987188,-0.08883518,26.64386,58.25868,104.2749,-0.1428032,1.231081,0.4858381,30.07949,257.4633,327.6153,-0.33473,1.084103,-0.1760137,25.99306,76.61912,151.6869,0.05193792,1.179832,0.3661722,47.75776,225.865,288.9924,-0.268959,0.1424247,0.01353441,311.9873,355.6331,174.4993,0.06861215,0.1366981,-0.1643181,308.3401,24.54519,192.282,-0.189505,0.4437049,0.2331365,35.69884,357.8604,166.7148,0.103988,0.3828138,0.1249398,47.964,27.45274,195.504,-0.1640725,0.7755856,-0.01433573,324.8289,14.07011,168.1981,0.0343499,0.7513031,-0.05176764,333.0284,12.3721,184.172
241,-0.05747373,-0.06166057,0.0344207,0,339.4351,0,-0.02790947,1.387611,0.06465155,19.21601,343.0128,356.7437,-0.09832846,1.328956,0.01964007,52.90965,84.36628,212.8735,0.04711937,1.317017,0.05058394,53.99612,235.9518,193.3261,-0.4412987,0.892289,-0.09549052,25.83907,56.71885,106.1526,-0.1510721,1.223786,0.4855867,29.93153,255.0235,326.963,-0.3291117,1.080102,-0.1793005,24.92473,75.31607,152.1311,0.04547431,1.176035,0.3674349,47.00044,223.9144,287.3918,-0.2672028,0.1434531,0.01371692,312.3075,354.3516,174.5274,0.06905155,0.1372451,-0.1646292,308.3485,24.51647,192.3393,-0.1912315,0.445418,0.2336109,35.49774,356.8398,166.656,0.1031795,0.3831823,0.1249303,47.9861,27.27344,195.5652,-0.1631446,0.7748659,-0.01680742,324.2737,13.48688,168.0734,0.03565601,0.7515601,-0.05282702,332.9779,11.93098,184.0552
242,-0.05826304,-0.06092978,0.03534032,0,338.9777,0,-0.03133147,1.388489,0.06779646,19.58554,342.3756,356.7833,-0.1008683,1.32971,0.02137556,52.51945,84.30034,213.46,0.0442097,1.318457,0.05425218,53.8581,234.5635,191.1655,-0.4342732,0.8881296,-0.08833817,24.81154,56.84236,107.4689,-0.1501296,1.209147,0.4871073,29.76007,253.0614,325.9113,-0.3280821,1.077517,-0.176312,23.42393,76.15245,151.7648,0.04736974,1.168253,0.3679762,46.27779,221.7823,284.6307,-0.2653692,0.1444461,0.0143584,312.6434,352.7137,174.4977,0.06913134,0.1374025,-0.1645378,308.3746,24.50586,192.3135,-0.198111,0.4488442,0.2337348,34.96595,355.1286,167.0162,0.1007018,0.3835923,0.1250972,47.93709,26.76654,195.5494,-0.1615155,0.7755229,-0.01919982,323.6903,11.83363,167.7949,0.03813509,0.7535729,-0.05113846,333.4446,10.95087,183.8656
243,-0.05906653,-0.06014964,0.03629725,0,338.5201,0,-0.0348191,1.389385,0.07106704,19.96339,341.7283,356.8185,-0.1034387,1.330495,0.02322495,52.1249,84.24005,214.0354,0.04123295,1.319927,0.0580612,53.68885,233.1727,188.9592,-0.4269566,0.8842472,-0.08056708,23.77767,57.01831,108.7934,-0.1486045,1.194018,0.4882571,29.49072,251.0998,324.8186,-0.3270978,1.074974,-0.1729524,21.89092,77.06076,151.3289,0.04972769,1.160309,0.3682629,45.45923,219.6721,281.8389,-0.2637175,0.1455321,0.01497652,312.9984,351.0404,174.4622,0.06918279,0.1376465,-0.1646831,308.4226,24.49265,192.2971,-0.205411,0.4523782,0.2335025,34.42736,353.3594,167.3952,0.09814253,0.3839772,0.1251047,47.90819,26.25757,195.5465,-0.1597707,0.7762569,-0.0215538,323.1106,10.11212,167.5085,0.04066198,0.7556823,-0.04922457,333.9577,9.935041,183.6708
244,-0.05977206,-0.05813031,0.03730621,0,338.2654,0,-0.037998,1.392155,0.07373384,20.58274,341.1311,357.0166,-0.1056753,1.333152,0.02463576,51.84863,84.43824,214.0207,0.03862125,1.323292,0.06119301,53.07079,232.2716,186.6383,-0.420289,0.8835503,-0.06096336,22.78463,58.31867,109.4722,-0.1385244,1.172589,0.4905683,29.15876,249.6171,322.9932,-0.3302465,1.073865,-0.1637064,20.2139,79.62855,149.9609,0.05899087,1.1497,0.3667364,44.38898,217.601,277.8592,-0.2610895,0.145993,0.01620521,313.3001,348.7299,174.4747,0.06878246,0.1373826,-0.165549,308.5193,24.45064,192.3087,-0.2163703,0.4573047,0.2315955,33.4491,350.9356,168.1782,0.09418902,0.384627,0.1237938,47.74207,25.48614,195.4428,-0.1573516,0.7784957,-0.02411359,322.5626,7.448015,167.2318,0.04403038,0.7597269,-0.04545027,335.0142,8.498937,183.4012
245,-0.06051234,-0.05593308,0.03837479,0,338.0074,0,-0.04139903,1.395045,0.07659399,21.26811,340.5036,357.2267,-0.1080612,1.335949,0.02617206,51.56173,84.67365,213.9916,0.03581506,1.32682,0.06453148,52.38305,231.3865,184.2024,-0.4125209,0.8836334,-0.04021279,21.79767,59.76661,110.1534,-0.1269568,1.149554,0.4912906,28.64223,248.0845,320.9676,-0.3335911,1.07289,-0.1535075,18.51299,82.45577,148.4226,0.06930421,1.138571,0.3638877,43.04884,215.5025,273.6785,-0.2588504,0.1465435,0.01738463,313.6276,346.296,174.456,0.06874748,0.1368777,-0.1649611,308.4554,24.47187,192.2737,-0.2282448,0.4624405,0.2285246,32.41243,348.3188,169.0022,0.09030076,0.3859408,0.123132,47.39598,24.65768,195.2926,-0.1547267,0.7809067,-0.02683489,322.0149,4.576148,166.9498,0.04743073,0.7640526,-0.04134579,335.9857,6.956783,183.1296
246,-0.06102625,-0.05235779,0.03902581,0,337.9714,0,-0.04451415,1.399682,0.07865575,22.36842,340.0164,357.4946,-0.1101846,1.340528,0.02701858,51.36663,85.16805,213.5298,0.03333595,1.332187,0.06686105,51.36121,230.9868,181.7607,-0.405886,0.887931,-0.01055464,21.13707,61.93167,110.0615,-0.1072627,1.123764,0.4920068,28.14959,247.3894,318.2908,-0.3402018,1.073584,-0.1374488,17.20961,86.36337,146.0586,0.0847481,1.127736,0.3578927,41.45481,214.0748,268.7035,-0.2552365,0.1467481,0.0184432,313.9825,343.1375,174.4609,0.06845612,0.136054,-0.164405,308.3987,24.53926,192.2172,-0.2418151,0.4683609,0.2226317,31.0809,345.0923,170.1059,0.08600149,0.3883374,0.1211467,46.79353,23.65794,194.9675,-0.1515842,0.7848822,-0.02977043,321.6124,1.017606,166.802,0.05115511,0.7702118,-0.03638769,337.2605,5.218798,182.8168
247,-0.06154902,-0.04859332,0.03968241,0,337.9443,0,-0.04779382,1.404421,0.08120022,23.55146,339.5233,357.7671,-0.1124233,1.345248,0.02829688,51.17125,85.7114,213.0562,0.03071105,1.337699,0.06965772,50.27958,230.6568,179.2613,-0.3974756,0.8937609,0.01968465,20.60236,64.21716,109.9045,-0.08588996,1.097056,0.4897802,27.46464,246.7387,315.4194,-0.3465436,1.074878,-0.1199084,16.08207,90.52756,143.5707,0.100926,1.117086,0.3498905,39.55015,212.7622,263.6331,-0.2523609,0.147154,0.01979601,314.3646,339.8932,174.4031,0.06834065,0.13565,-0.1647481,308.4051,24.60459,192.2385,-0.255783,0.4743458,0.2153509,29.71117,341.6725,171.2112,0.08189423,0.3908601,0.1184101,46.22709,22.74271,194.7271,-0.1482722,0.7890528,-0.03251008,321.2407,357.2921,166.6626,0.05471949,0.776644,-0.0308936,338.6685,3.409281,182.5228
248,-0.06182947,-0.04460081,0.03984804,0,338.1438,0,-0.05098004,1.409442,0.08263849,24.76905,339.2364,357.8936,-0.1147745,1.350208,0.02872575,51.10498,86.51668,212.3063,0.02808842,1.34351,0.0711578,49.103,230.7702,176.8744,-0.3906551,0.9027416,0.0536984,20.56998,66.75621,109.0698,-0.05865077,1.071734,0.4869686,27.15205,247.2394,312.2957,-0.3545844,1.077283,-0.09834717,15.74736,95.01227,140.7224,0.1189924,1.108793,0.3388468,37.77468,212.6892,258.4542,-0.2462532,0.1468672,0.02161401,314.1709,336.8006,173.4431,0.06820634,0.1348561,-0.1644054,308.3728,24.57341,192.2468,-0.2678186,0.4795519,0.2064482,28.3326,337.9102,172.5348,0.07786228,0.393921,0.1153923,45.49059,21.69988,194.3414,-0.1449881,0.7933385,-0.03538818,320.9466,353.2579,166.9594,0.05789641,0.7833328,-0.02538844,340.06,1.563201,182.2282
249,-0.06211459,-0.04042534,0.04000539,0,338.3598,0,-0.05439926,1.414518,0.08455508,26.06706,338.9494,358.0145,-0.1173201,1.355256,0.0295797,51.04562,87.38448,211.5354,0.02524941,1.349423,0.07311198,47.87323,230.9683,174.4142,-0.3814488,0.9136049,0.08803175,20.72515,69.37544,108.1077,-0.0295064,1.045916,0.480143,26.76843,247.8412,308.9859,-0.3618089,1.08068,-0.07501397,15.70419,99.7528,137.8011,0.1374079,1.101089,0.3253334,35.79052,212.7823,253.1198,-0.2409429,0.146813,0.02402584,314.0148,333.5896,172.3467,0.06843023,0.1344819,-0.1647827,308.3844,24.52931,192.3469,-0.2799456,0.4846899,0.1961471,26.94234,333.9004,173.8714,0.07415289,0.3971953,0.1117015,44.76668,20.74705,194.0484,-0.1415617,0.7977698,-0.03808555,320.6965,349.031,167.2857,0.06081204,0.7902673,-0.0193551,341.5722,359.637,181.9589
250,-0.06246406,-0.03711459,0.04006494,0,338.8179,0,-0.05772502,1.418545,0.08591029,26.931,338.8713,357.9293,-0.1201079,1.359156,0.0302678,51.19532,88.67104,210.5907,0.02233405,1.35419,0.07432219,46.66025,231.5753,171.9491,-0.3741523,0.9280401,0.1257481,21.31212,72.18977,106.0679,0.004251033,1.02189,0.4712512,26.87238,249.2329,305.4532,-0.3705737,1.085424,-0.04774858,16.69392,104.601,134.5361,0.1565739,1.094715,0.3088786,34.06688,214.0503,247.9572,-0.2338831,0.1464143,0.02711172,313.6803,330.0099,170.9091,0.06823814,0.1335555,-0.1647597,308.3888,24.52699,192.3533,-0.2910792,0.488521,0.1852236,25.78303,329.4867,175.3347,0.07041453,0.3997979,0.1083791,44.07042,19.79229,193.7156,-0.1383129,0.8009415,-0.0408072,320.3842,344.5219,167.9055,0.06309453,0.7961268,-0.01298456,343.0272,357.6623,181.6953
251,-0.06281425,-0.0338954,0.04011735,0,339.288,0,-0.06114421,1.422285,0.08762119,27.7787,338.8106,357.827,-0.1230127,1.362787,0.0313257,51.3616,89.98415,209.6554,0.01930834,1.358668,0.07585551,45.4783,232.2603,169.5306,-0.3642927,0.9438188,0.1616428,22.04108,74.89159,103.9081,0.03797379,0.9993578,0.45822,27.0282,250.6629,301.9237,-0.3775244,1.091202,-0.01997927,17.98499,109.3993,131.4091,0.174584,1.089587,0.2906881,32.38536,215.4538,242.862,-0.2279764,0.1462347,0.03078454,313.4477,326.4297,169.4248,0.06858899,0.1330164,-0.1653556,308.4232,24.49187,192.4709,-0.3015421,0.4919277,0.1735859,24.72508,325.0339,176.7589,0.06727628,0.4023982,0.1046929,43.42115,18.98611,193.5083,-0.1351235,0.8039309,-0.04319282,320.1326,340.0349,168.5414,0.0648887,0.8017842,-0.00641318,344.5191,355.7099,181.478
252,-0.06330926,-0.03199048,0.04042649,0,339.9341,0,-0.06418814,1.424284,0.08893888,27.86629,338.9567,357.7157,-0.125876,1.364515,0.03251968,51.7221,91.68064,208.7066,0.01653185,1.361231,0.07684086,44.57454,233.1775,167.2197,-0.3571545,0.9624662,0.1978141,22.86584,77.71596,100.4932,0.07166915,0.9807462,0.44385,27.9536,252.0843,298.2203,-0.3851388,1.098315,0.009014085,20.24507,113.6503,128.1746,0.191166,1.085934,0.272017,31.36773,217.343,238.2701,-0.2214139,0.1464651,0.03499312,313.2285,322.5262,168.1558,0.06830647,0.1326936,-0.1651002,308.4088,24.54021,192.4098,-0.3107905,0.4941689,0.1631405,24.13075,320.626,178.1653,0.06360923,0.403945,0.1030325,43.03443,18.20028,193.3712,-0.1322169,0.8050311,-0.04545087,319.6984,335.6638,169.3368,0.06599417,0.8055136,9.446219E-05,345.6691,353.7715,181.2159
253,-0.06381439,-0.03012938,0.04074928,0,340.5932,0,-0.06741159,1.426072,0.09055702,27.93497,339.1166,357.609,-0.1289212,1.366026,0.03402253,52.09101,93.40359,207.7451,0.01357802,1.363597,0.07810462,43.70961,234.1521,164.9131,-0.3467917,0.9824036,0.232351,23.74518,80.48648,96.972,0.1050726,0.9636598,0.4258294,28.92855,253.414,294.426,-0.3905821,1.106423,0.0384824,22.68763,117.8494,125.0144,0.2065647,1.083417,0.2519673,30.44305,219.2624,233.6294,-0.2157598,0.146899,0.0398458,313.1316,318.5593,166.8906,0.06860211,0.1326607,-0.1653118,308.4073,24.53673,192.4577,-0.3195756,0.496096,0.1520578,23.63905,316.1663,179.5752,0.06037226,0.4054829,0.1011367,42.6841,17.5187,193.3469,-0.129292,0.8059861,-0.04742751,319.3134,331.2473,170.1627,0.066685,0.8091268,0.006843947,346.8595,351.8214,180.9904
